longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-118.31,34.28,34,3258,610.0,1810,633,5.1145,219900
-118.31,34.27,35,1446,274.0,759,291,6.0808,215600
-118.3,34.26,43,1510,310.0,809,277,3.599,176500
-118.3,34.26,40,1065,214.0,605,183,4.1964,185900
-118.31,34.26,38,2264,460.0,1124,388,4.2685,189600
-118.31,34.26,41,1297,327.0,733,315,3.0583,160300
-118.31,34.26,34,1797,363.0,948,363,4.1339,187300
-118.32,34.26,32,3690,791.0,1804,715,4.4875,222700
-118.35,34.28,30,3214,513.0,1700,533,4.6944,248200
-118.33,34.27,29,3034,732.0,1776,702,3.1349,230200
-118.35,34.27,32,604,108.0,314,113,6.2037,205400
-118.34,34.26,37,1776,301.0,702,265,5.2661,314900
-118.35,34.25,34,2795,460.0,1267,443,6.1464,354400
-118.36,34.26,34,3677,573.0,1598,568,6.838,378000
-118.3,34.26,28,1643,489.0,1142,458,3.1607,200600
-118.3,34.25,44,1442,285.0,859,292,4.5833,197300
-118.31,34.26,37,1444,246.0,624,239,5.76,239400
-118.31,34.26,36,1882,453.0,1005,409,3.8,217100
-118.32,34.26,24,5106,1010.0,2310,957,4.4375,191500
-118.39,34.28,24,4694,820.0,3566,777,4.4818,166200
-118.38,34.28,22,4428,825.0,3152,836,4.7932,166300
-118.4,34.28,16,6573,1480.0,6161,1473,3.3304,154900
-118.38,34.27,8,3248,847.0,2608,731,2.8214,158300
-118.41,34.29,35,1008,204.0,1162,215,3.35,147600
-118.41,34.29,32,1591,320.0,1818,306,4.2969,145800
-118.42,34.28,29,1271,272.0,1338,266,4.125,150000
-118.41,34.28,32,2574,531.0,2609,472,3.7566,146700
-118.4,34.28,22,3517,810.0,3134,847,2.6652,164800
-118.42,34.28,35,822,200.0,1197,203,3.2865,133300
-118.42,34.28,34,1999,427.0,2391,439,2.8,144300
-118.42,34.27,33,1209,341.0,1097,283,1.6295,134300
-118.42,34.27,33,937,216.0,1216,212,3.3214,131300
-118.42,34.27,35,674,153.0,808,173,2.6667,147800
-118.43,34.28,30,1384,308.0,2054,301,3.0132,142600
-118.43,34.27,31,1130,276.0,1533,269,4.2353,156800
-118.43,34.27,36,1002,250.0,1312,249,3.024,148000
-118.42,34.27,37,1024,246.0,1371,239,3.225,147500
-118.43,34.26,30,1246,373.0,1990,369,3.5104,140900
-118.43,34.26,37,1269,348.0,1835,335,3.2583,147200
-118.44,34.27,35,777,187.0,1022,186,3.4,139600
-118.43,34.26,43,729,172.0,935,174,2.9519,140900
-118.42,34.25,37,1545,341.0,1909,352,3.6791,148100
-118.43,34.25,35,1447,335.0,1630,306,2.9205,143100
-118.42,34.26,26,1788,521.0,2582,484,2.1062,136400
-118.41,34.26,38,870,205.0,1065,222,2.5313,136100
-118.42,34.26,36,973,221.0,1086,218,3.4519,143300
-118.42,34.26,37,1789,424.0,2279,411,3.9,138600
-118.41,34.27,38,858,203.0,1250,204,2.9219,137900
-118.42,34.27,35,2700,702.0,3444,679,1.4867,124000
-118.4,34.26,13,4379,872.0,2560,853,4.2538,154300
-118.4,34.25,13,1872,497.0,1927,432,2.2019,134200
-118.41,34.25,19,280,84.0,483,87,1.95,137500
-118.41,34.25,33,827,192.0,981,184,2.6429,143100
-118.41,34.25,36,1146,259.0,1173,272,3.6016,153800
-118.41,34.25,18,3447,857.0,3663,817,3.2284,157100
-118.42,34.24,17,2049,548.0,2243,541,2.525,163700
-118.42,34.25,36,1430,331.0,1502,312,3.6292,145200
-118.43,34.32,34,2657,515.0,1948,532,4.233,157400
-118.43,34.33,18,5891,920.0,2882,911,5.901,235600
-118.44,34.32,14,6235,1286.0,3568,1190,4.1724,211600
-118.42,34.31,19,6755,1443.0,4205,1395,3.9583,163200
-118.42,34.3,29,3334,712.0,2919,718,3.6548,180300
-118.41,34.32,18,6572,1105.0,3473,1067,5.2987,203400
-118.41,34.3,28,3187,569.0,2205,559,5.1668,187400
-118.42,34.32,30,3027,604.0,1970,590,4.3409,156000
-118.44,34.31,14,4151,941.0,3163,915,4.0301,154300
-118.44,34.31,22,3182,822.0,2661,746,2.7472,160100
-118.44,34.3,38,1595,314.0,1181,327,3.4,155500
-118.45,34.31,9,1739,358.0,820,323,4.0556,182500
-118.45,34.32,23,3481,641.0,1952,682,4.26,189400
-118.46,34.32,10,5777,1112.0,2917,1056,4.1514,194100
-118.45,34.31,28,1532,287.0,977,275,4.4773,173100
-118.46,34.3,32,2424,476.0,2291,419,4.0337,158500
-118.46,34.31,24,2920,601.0,1460,598,4.2708,218200
-118.47,34.32,13,2664,518.0,1468,521,4.8988,325200
-118.48,34.33,9,2384,395.0,1697,402,6.0891,270100
-118.48,34.31,31,1091,256.0,892,238,3.0,172400
-118.47,34.3,16,2495,551.0,2314,567,3.6736,192200
-118.46,34.29,24,3668,890.0,3151,810,3.0526,183300
-118.47,34.29,18,4256,987.0,3401,955,4.2935,190000
-118.49,34.29,26,4516,611.0,1714,581,9.2873,431800
-118.49,34.28,27,2535,389.0,1071,386,6.8695,319400
-118.49,34.28,31,3508,585.0,1957,588,6.6458,285500
-118.49,34.31,25,1024,145.0,357,147,7.0598,356300
-118.52,34.32,18,7498,976.0,3189,955,8.1248,374000
-118.51,34.3,24,6145,868.0,2710,875,7.5078,344000
-118.51,34.28,29,4239,653.0,1890,631,6.3911,301700
-118.51,34.29,29,1287,194.0,525,187,6.4171,319300
-118.52,34.29,28,2272,320.0,868,312,7.7464,474600
-118.52,34.3,17,4542,621.0,2144,597,8.8467,450700
-118.45,34.3,27,2676,,2661,623,4.3047,152100
-118.45,34.3,35,4085,919.0,3988,906,3.4812,160200
-118.54,34.28,18,5481,780.0,2477,764,6.7248,377200
-118.55,34.28,16,8879,,3468,1200,8.1125,428600
-118.54,34.28,10,7665,999.0,3517,998,10.8805,500001
-118.54,34.3,22,4423,622.0,1995,582,8.2159,376200
-118.57,34.29,4,6995,1151.0,2907,1089,7.0808,341200
-118.45,34.28,38,1527,332.0,1303,340,3.5714,152000
-118.46,34.28,23,1663,302.0,1242,283,5.5931,217600
-118.47,34.27,33,1549,264.0,881,289,5.1408,222900
-118.48,34.28,35,2132,368.0,1128,341,5.3107,227100
-118.48,34.28,35,1511,274.0,873,254,5.5608,226700
-118.47,34.27,17,1444,282.0,523,270,2.7353,192400
-118.47,34.27,35,1150,185.0,741,178,5.741,220600
-118.48,34.27,34,1231,222.0,702,222,4.9323,223700
-118.48,34.27,33,2649,449.0,1303,437,4.9955,216800
-118.45,34.27,33,1194,229.0,839,230,3.705,185800
-118.45,34.27,35,1579,300.0,1012,265,5.1296,195900
-118.46,34.27,30,1576,282.0,1004,284,4.8015,179700
-118.46,34.27,28,1865,463.0,1182,440,2.6193,172300
-118.44,34.27,36,1111,275.0,1333,266,3.5347,158100
-118.44,34.27,29,1701,419.0,1616,371,3.3603,142400
-118.45,34.26,35,1724,311.0,992,315,4.8359,195600
-118.45,34.25,36,1453,270.0,808,275,4.3839,204600
-118.45,34.26,35,1637,300.0,894,302,4.175,209600
-118.46,34.26,33,1358,247.0,738,235,5.0947,210300
-118.46,34.26,36,1394,254.0,761,262,4.9485,217100
-118.46,34.25,33,2202,433.0,1135,407,4.2143,224200
-118.46,34.25,32,2217,422.0,1064,427,3.6989,208600
-118.47,34.26,34,1300,289.0,650,291,3.8875,199200
-118.47,34.26,35,1898,344.0,1123,347,5.5792,218400
-118.48,34.26,36,1770,296.0,938,304,5.749,238000
-118.49,34.26,27,2722,468.0,1164,419,4.6591,239900
-118.47,34.25,34,1732,399.0,1120,401,4.1492,195700
-118.48,34.25,36,1951,395.0,1040,375,5.1619,195300
-118.48,34.25,35,1442,276.0,795,268,4.9688,216900
-118.48,34.25,35,1865,335.0,1074,337,5.1068,223300
-118.49,34.25,33,2088,383.0,960,362,4.3333,232900
-118.49,34.27,34,4877,815.0,2521,781,5.5714,225900
-118.49,34.27,33,3047,527.0,1578,507,4.58,236200
-118.5,34.27,35,2235,390.0,1148,416,4.869,221600
-118.51,34.28,34,3580,565.0,1694,524,5.4065,243800
-118.52,34.28,33,1975,271.0,801,287,7.8193,379600
-118.51,34.27,34,3787,771.0,1966,738,4.055,222500
-118.51,34.27,36,2276,429.0,1001,419,4.1042,252100
-118.52,34.27,36,3204,538.0,1499,499,5.5649,271200
-118.53,34.27,32,1931,298.0,948,314,5.3847,329200
-118.53,34.26,18,3674,,1590,550,8.176,308400
-118.54,34.26,22,5303,838.0,2372,807,5.6912,311800
-118.54,34.27,28,2309,300.0,931,302,6.7415,348200
-118.53,34.27,33,1927,305.0,896,293,5.634,320500
-118.54,34.26,23,4960,592.0,1929,586,10.9052,500001
-118.55,34.26,21,4018,536.0,1508,529,8.203,445400
-118.55,34.27,25,4919,661.0,2183,625,8.1356,352800
-118.5,34.26,33,2831,510.0,1340,504,4.8316,237300
-118.52,34.26,21,8850,2139.0,4717,1979,3.7816,254200
-118.51,34.26,29,2472,354.0,1109,397,5.5433,332500
-118.52,34.25,11,7849,1664.0,3561,1500,4.6625,290900
-118.49,34.26,25,8389,1872.0,4483,1747,3.5497,261300
-118.49,34.25,28,4054,712.0,2164,746,5.0,258000
-118.57,34.27,20,7384,845.0,2795,872,9.6047,500001
-118.59,34.26,20,8146,1131.0,3562,1054,7.167,357100
-118.61,34.24,17,5406,895.0,2337,882,6.0137,375900
-118.63,34.24,9,4759,924.0,1884,915,4.8333,277200
-118.62,34.26,15,10860,1653.0,4178,1581,6.3249,262100
-118.6,34.26,18,6154,1070.0,3010,1034,5.6392,271500
-118.61,34.25,16,8295,1506.0,3903,1451,5.5111,276600
-118.63,34.22,18,1376,225.0,670,205,6.5146,277600
-118.64,34.22,25,2762,410.0,1166,439,6.8643,333700
-118.66,34.23,18,897,142.0,263,110,6.1288,350000
-118.61,34.23,26,3727,572.0,1724,530,6.1419,327300
-118.61,34.22,24,5256,758.0,2474,780,7.3252,333700
-118.6,34.23,19,8866,2355.0,5005,2194,3.2564,230300
-118.59,34.23,17,6592,1525.0,4459,1463,3.0347,254500
-118.56,34.25,31,1962,243.0,697,242,8.565,500001
-118.56,34.24,23,2980,362.0,1208,378,8.1714,500001
-118.57,34.25,34,5098,778.0,2239,778,5.6149,273100
-118.58,34.24,26,3239,647.0,1529,590,3.2426,236900
-118.59,34.25,15,9716,2387.0,4992,2225,3.6231,193300
-118.57,34.25,20,4679,609.0,1945,609,8.7471,419900
-118.58,34.25,23,4883,769.0,2119,725,5.521,280800
-118.56,34.23,36,3215,529.0,1710,539,5.5126,248400
-118.56,34.23,36,2406,432.0,1242,454,4.6944,221800
-118.57,34.23,22,3275,648.0,1746,585,4.9676,221900
-118.58,34.23,29,3907,773.0,2037,727,4.1023,230200
-118.59,34.23,14,4407,1209.0,2676,1128,3.4091,168800
-118.58,34.23,35,1917,314.0,1019,340,4.8929,234900
-118.58,34.22,35,1969,339.0,950,340,4.875,230400
-118.59,34.22,17,6015,1464.0,3056,1347,4.0077,229000
-118.51,34.25,24,4338,558.0,1514,549,8.8612,500001
-118.51,34.24,31,5297,664.0,1986,657,8.6454,483500
-118.51,34.23,36,3324,448.0,1190,423,7.2772,477200
-118.52,34.24,6,3218,949.0,2295,876,3.0926,418500
-118.52,34.23,35,1471,210.0,735,219,8.3841,472200
-118.53,34.25,20,6331,1537.0,2957,1509,3.3892,323100
-118.54,34.24,24,4631,1164.0,2360,1083,3.0977,264000
-118.53,34.24,24,2718,719.0,3018,644,2.9076,275300
-118.54,34.23,35,3422,601.0,1690,574,4.375,232900
-118.53,34.23,27,2131,543.0,1065,528,3.2404,230400
-118.54,34.25,26,2639,378.0,1191,401,6.2788,322200
-118.55,34.24,21,5751,1082.0,2230,1016,4.3458,407500
-118.55,34.23,25,4409,1018.0,4579,1010,2.8727,245100
-118.51,34.23,27,4580,918.0,2252,850,4.7926,454400
-118.52,34.22,21,4617,1101.0,2891,1031,3.2289,318100
-118.53,34.23,32,4039,984.0,2675,941,3.0321,240000
-118.54,34.22,34,2193,513.0,1299,497,3.6187,211600
-118.54,34.23,29,1753,342.0,1318,333,4.125,241400
-118.45,34.25,34,2094,380.0,1207,380,5.2801,212300
-118.46,34.24,11,5363,1160.0,2783,1034,3.8583,170700
-118.47,34.25,21,2692,477.0,1330,456,4.5417,238900
-118.47,34.24,19,2405,661.0,1855,621,2.3111,255400
-118.48,34.24,32,2621,412.0,1285,414,6.6537,267600
-118.49,34.25,30,2871,470.0,1335,458,5.0232,253900
-118.49,34.24,35,2707,446.0,1224,445,5.2939,244200
-118.49,34.24,34,1971,316.0,917,307,6.0965,262300
-118.5,34.25,32,2333,389.0,969,331,4.8164,241100
-118.5,34.25,32,2411,380.0,1040,344,6.155,257300
-118.5,34.24,34,2634,412.0,1114,423,5.9401,315300
-118.5,34.23,26,3082,573.0,1590,586,4.5167,319000
-118.49,34.23,32,4373,683.0,2040,693,5.2668,242300
-118.49,34.22,30,1756,314.0,899,288,5.0325,238200
-118.47,34.23,22,8350,2717.0,9135,2452,2.5008,160000
-118.48,34.23,35,1963,310.0,919,297,4.7583,258600
-118.48,34.23,30,1762,263.0,761,292,6.5268,273100
-118.48,34.23,29,3354,707.0,1752,650,4.5484,239900
-118.46,34.23,20,4609,1499.0,5349,1377,2.7121,169400
-118.46,34.23,16,6338,1768.0,4718,1632,3.0187,154600
-118.43,34.25,38,921,239.0,1023,241,3.4514,151900
-118.42,34.24,36,1181,220.0,775,218,4.7228,183800
-118.43,34.24,36,1488,313.0,1221,296,4.0208,171400
-118.42,34.24,35,1507,281.0,1025,286,4.5833,177200
-118.41,34.23,35,1026,195.0,753,185,4.5909,179200
-118.41,34.24,38,490,101.0,402,100,3.125,175900
-118.44,34.26,34,1102,212.0,949,212,4.0792,165100
-118.44,34.26,28,1077,288.0,1377,293,3.9167,153900
-118.43,34.25,32,2433,553.0,2318,532,3.6384,159300
-118.44,34.26,34,325,60.0,433,83,5.5124,174300
-118.44,34.25,35,1583,324.0,1481,351,3.7,176000
-118.45,34.25,21,2143,565.0,1803,497,3.9833,162500
-118.45,34.24,11,9053,2193.0,7096,2038,3.5082,136500
-118.45,34.23,15,5738,1767.0,4620,1581,2.3584,157600
-118.45,34.24,7,3299,794.0,2343,647,3.0865,205900
-118.44,34.25,33,1121,231.0,1038,236,4.8958,173700
-118.43,34.24,35,1416,261.0,995,272,3.7143,178700
-118.43,34.24,35,1488,293.0,1112,288,4.4688,182500
-118.44,34.24,36,1660,301.0,1225,307,4.095,184000
-118.44,34.24,35,2344,435.0,1531,399,3.725,178200
-118.42,34.23,33,2478,457.0,1567,446,5.6629,186700
-118.42,34.22,29,1807,323.0,1234,310,5.3767,233000
-118.43,34.23,35,2049,390.0,1286,385,4.4432,181500
-118.43,34.24,36,1379,265.0,896,246,4.6827,183800
-118.42,34.23,34,1550,279.0,1011,288,4.5375,189000
-118.43,34.23,35,1225,228.0,720,231,3.4013,176500
-118.43,34.23,37,1737,369.0,1061,356,3.9615,173700
-118.43,34.24,37,1279,241.0,987,233,4.0057,172700
-118.44,34.23,36,1730,387.0,1099,353,4.0368,183100
-118.43,34.22,34,1588,360.0,1080,340,3.66,184600
-118.44,34.22,41,1030,214.0,664,223,3.8083,183800
-118.44,34.22,39,1529,344.0,913,314,3.325,178200
-118.44,34.23,43,2257,429.0,1418,442,4.5278,181800
-118.46,34.22,35,2288,617.0,2222,566,2.6299,170700
-118.46,34.22,39,1500,333.0,998,309,3.9625,168200
-118.46,34.22,31,2057,601.0,2397,579,2.871,184400
-118.45,34.22,24,3442,1168.0,4625,1097,2.0699,183000
-118.45,34.23,25,4393,1369.0,3781,1267,2.5833,183700
-118.45,34.22,8,2609,786.0,1803,695,2.7714,185700
-118.46,34.23,19,9902,2814.0,7307,2660,2.585,145400
-118.44,34.22,36,1191,266.0,718,248,3.4612,178800
-118.44,34.21,37,1665,335.0,1011,343,4.8703,185100
-118.44,34.21,41,1440,325.0,1014,322,2.875,168600
-118.44,34.22,41,1582,399.0,1159,378,2.825,168600
-118.43,34.22,34,2300,429.0,1447,455,4.2656,233700
-118.43,34.21,17,3667,1209.0,2636,1054,2.425,175500
-118.43,34.22,36,1372,295.0,774,306,3.6618,187300
-118.4,34.22,43,1220,222.0,729,230,3.6442,186300
-118.4,34.21,30,2453,544.0,1753,506,2.9803,191500
-118.41,34.21,35,2215,459.0,1594,446,4.0167,193200
-118.4,34.21,45,972,181.0,554,187,4.8194,181300
-118.4,34.22,36,2557,540.0,1556,491,3.6591,183800
-118.4,34.23,37,1404,266.0,889,274,4.0049,190000
-118.38,34.25,38,983,185.0,513,170,4.8816,231500
-118.37,34.24,40,1283,246.0,594,236,4.1121,229200
-118.37,34.23,32,1444,317.0,1177,311,3.6,164600
-118.37,34.22,17,1787,463.0,1671,448,3.5521,151500
-118.38,34.24,38,125,42.0,63,29,1.3594,158300
-118.4,34.24,35,2552,545.0,1850,503,4.775,179500
-118.39,34.23,18,3405,831.0,3001,795,3.0083,181900
-118.39,34.23,43,1193,299.0,1184,320,2.1518,161600
-118.4,34.23,36,1643,349.0,1414,337,4.1181,172700
-118.41,34.21,35,2830,518.0,1577,524,5.35,210500
-118.41,34.21,35,1789,292.0,897,267,5.592,239900
-118.39,34.22,40,712,149.0,533,155,3.695,165200
-118.39,34.22,35,1790,334.0,1277,345,5.0818,186800
-118.39,34.21,32,1869,441.0,1516,432,3.6845,178500
-118.39,34.21,14,2807,868.0,2729,803,2.6667,172400
-118.38,34.22,20,1176,344.0,864,318,2.375,177700
-118.38,34.21,35,1468,303.0,1295,300,3.7708,170600
-118.38,34.21,33,1981,484.0,1665,466,3.0833,179100
-118.42,34.22,34,3004,589.0,1938,568,4.1857,198600
-118.42,34.21,29,2893,543.0,1636,540,5.1586,237400
-118.42,34.2,34,161,48.0,66,33,1.0,187500
-118.42,34.23,34,1531,278.0,1064,274,5.6687,207300
-118.37,34.21,36,1392,326.0,1181,303,3.1563,176400
-118.37,34.21,36,2080,455.0,1939,484,4.2875,176600
-118.37,34.21,34,2272,558.0,2164,484,3.7143,175700
-118.37,34.22,11,2127,581.0,1989,530,2.9028,174100
-118.38,34.22,32,362,100.0,348,102,2.2679,150000
-118.36,34.23,15,2485,742.0,1994,670,2.8333,183200
-118.36,34.22,37,1512,348.0,1545,351,3.7663,160300
-118.35,34.22,41,1560,374.0,1668,389,3.025,154300
-118.36,34.21,41,337,65.0,198,50,1.8929,152900
-118.38,34.21,42,715,145.0,730,158,3.8,169500
-118.38,34.2,23,4138,1171.0,3911,1068,3.0125,181700
-118.39,34.2,17,2594,1028.0,3950,973,2.0348,177200
-118.37,34.21,33,2034,470.0,1990,423,3.7455,159600
-118.37,34.2,34,2199,609.0,2488,597,2.9861,171800
-118.38,34.21,38,1363,395.0,1798,405,2.3182,171200
-118.37,34.2,33,1438,309.0,1378,306,2.8917,170400
-118.36,34.19,11,2921,685.0,1512,664,4.1445,176400
-118.36,34.18,34,1471,423.0,995,386,2.9583,188700
-118.36,34.18,36,2233,605.0,1934,599,2.8784,194900
-118.37,34.18,33,1829,512.0,1345,500,3.1629,198900
-118.37,34.19,19,2890,821.0,2203,705,2.6696,185100
-118.39,34.19,41,2000,485.0,1439,461,3.0491,192000
-118.39,34.19,23,1875,710.0,2555,657,2.0968,162500
-118.39,34.2,19,2012,732.0,3483,731,2.2234,181300
-118.37,34.19,41,2924,867.0,2751,836,2.1,171600
-118.38,34.19,37,1434,394.0,1667,404,2.4375,176300
-118.38,34.2,32,993,285.0,1044,248,2.4306,187500
-118.4,34.2,13,4859,1293.0,3351,1200,3.6875,211900
-118.4,34.19,37,934,231.0,587,230,3.625,181300
-118.4,34.2,30,2392,655.0,1987,609,2.8424,226400
-118.4,34.19,35,2180,599.0,1483,574,3.0395,191300
-118.41,34.19,39,1169,242.0,612,247,4.1429,200000
-118.41,34.2,32,2734,654.0,2209,610,3.5164,217200
-118.42,34.2,24,3148,908.0,2850,839,1.9549,221500
-118.41,34.19,42,779,145.0,450,148,3.9792,193800
-118.42,34.19,34,2622,572.0,1997,573,3.338,222500
-118.42,34.2,27,3201,970.0,3403,948,2.2377,231700
-118.43,34.2,28,3386,,2240,737,3.0221,290100
-118.42,34.19,33,3353,790.0,2318,775,2.2589,269700
-118.42,34.19,33,3285,830.0,2281,786,2.6165,230800
-118.42,34.18,27,3760,880.0,2022,812,3.1551,225600
-118.42,34.18,31,2887,646.0,1626,637,3.6745,335500
-118.42,34.18,30,1323,353.0,856,333,3.3594,202200
-118.43,34.18,33,2717,662.0,1546,597,3.9099,267500
-118.43,34.18,31,2417,510.0,1102,507,3.8906,282200
-118.42,34.18,40,1013,150.0,449,166,5.7143,382400
-118.41,34.19,45,1106,225.0,595,228,3.6625,190700
-118.41,34.18,43,1840,356.0,966,323,4.7171,237900
-118.41,34.18,30,2008,513.0,1052,496,3.0119,262200
-118.41,34.19,37,1993,425.0,939,400,2.8021,224600
-118.4,34.19,30,521,126.0,306,129,4.1125,216700
-118.4,34.19,35,1631,356.0,862,368,3.6007,261800
-118.4,34.18,32,3724,899.0,1912,791,3.5711,312700
-118.4,34.17,27,3588,911.0,1891,871,3.4013,286000
-118.39,34.19,25,3794,989.0,2454,876,2.9982,204200
-118.39,34.18,42,1957,389.0,985,414,2.9327,240200
-118.39,34.17,26,3345,818.0,1599,773,3.3516,241500
-118.39,34.18,44,477,91.0,220,112,3.3906,223800
-118.39,34.19,36,904,191.0,627,191,2.4167,192900
-118.4,34.16,45,1176,250.0,471,228,2.3333,364700
-118.4,34.16,35,1354,284.0,501,262,3.8056,384700
-118.4,34.16,34,2638,580.0,1150,551,4.2989,364700
-118.41,34.16,32,3060,505.0,1159,510,6.3703,465800
-118.41,34.17,35,2027,428.0,879,402,4.692,330900
-118.38,34.19,42,1308,289.0,950,302,2.7379,181500
-118.38,34.18,40,2079,568.0,1396,526,3.0061,190800
-118.38,34.18,27,4834,1527.0,3847,1432,2.1449,165300
-118.38,34.18,24,1983,651.0,2251,574,2.4792,200000
-118.38,34.17,33,1588,454.0,739,392,2.8208,238500
-118.39,34.17,40,1696,372.0,835,385,3.6563,222400
-118.37,34.18,36,1608,373.0,1217,374,2.9728,190200
-118.37,34.18,42,1140,300.0,643,252,3.3958,178400
-118.38,34.18,44,901,179.0,473,179,3.3125,186400
-118.38,34.19,30,977,264.0,736,258,1.9866,177400
-118.37,34.18,35,2949,794.0,2106,746,2.9228,177300
-118.38,34.18,32,3553,1060.0,3129,1010,2.5603,174200
-118.36,34.18,31,1109,354.0,1119,334,2.3056,200000
-118.36,34.17,31,1939,505.0,1584,466,2.5234,199500
-118.37,34.17,42,1713,416.0,1349,427,3.2596,191800
-118.41,34.18,35,2785,663.0,1631,614,3.9038,276100
-118.41,34.17,27,3277,648.0,1382,615,3.875,366100
-118.41,34.18,35,1975,384.0,882,406,4.375,291700
-118.43,34.17,32,3202,696.0,1573,621,3.4449,292900
-118.43,34.17,35,2922,507.0,1130,485,5.451,341800
-118.43,34.17,37,1982,331.0,794,340,5.9275,336900
-118.43,34.16,34,2459,489.0,1139,463,4.0347,353600
-118.43,34.16,41,2050,478.0,850,490,3.4208,343400
-118.43,34.16,40,1134,184.0,452,187,4.569,333900
-118.42,34.15,27,2795,602.0,1073,535,5.1496,365000
-118.42,34.17,31,2235,363.0,914,370,6.1359,359700
-118.42,34.16,28,4664,1040.0,1963,961,3.9028,367900
-118.41,34.16,14,577,150.0,372,130,4.1875,275000
-118.42,34.16,25,2769,566.0,1201,545,3.6641,386100
-118.4,34.17,24,4443,1283.0,2421,1180,2.2652,269200
-118.4,34.17,24,6347,,2945,1492,3.3545,221500
-118.39,34.17,28,2790,748.0,1351,697,3.2052,283600
-118.39,34.17,26,6429,1611.0,2806,1491,3.1929,265200
-118.39,34.16,46,1582,279.0,603,283,5.1169,414300
-118.39,34.16,37,1388,286.0,547,258,5.1584,444700
-118.38,34.17,30,2016,622.0,1359,557,2.7708,192300
-118.38,34.16,46,2609,593.0,1055,585,3.3177,309400
-118.38,34.16,31,2197,501.0,944,474,3.7312,319400
-118.36,34.17,44,2295,560.0,1543,528,2.3851,194100
-118.37,34.17,15,3327,1011.0,2683,857,2.3784,185400
-118.37,34.17,42,600,171.0,377,181,2.4107,184400
-118.37,34.17,10,1431,473.0,1438,429,2.2756,221400
-118.37,34.17,6,854,350.0,542,321,0.8198,325000
-118.37,34.16,6,6526,2007.0,3298,1790,2.7231,250000
-118.37,34.16,10,2606,748.0,1373,680,3.6128,225000
-118.37,34.16,25,2450,618.0,1054,578,3.6375,262500
-118.37,34.16,40,1973,382.0,774,352,4.4122,282300
-118.36,34.16,43,2850,709.0,1510,670,2.4835,274300
-118.36,34.16,32,2455,556.0,989,493,4.0764,325000
-118.37,34.16,17,4150,1148.0,1808,1041,3.5051,232400
-118.37,34.16,11,2901,871.0,1659,789,3.1106,209400
-118.36,34.16,45,1755,335.0,822,342,5.1423,322900
-118.36,34.16,42,2304,442.0,862,429,4.3542,417900
-118.35,34.15,35,2245,393.0,783,402,4.1544,500001
-118.43,34.2,20,4090,1271.0,2824,1053,2.773,140500
-118.43,34.21,26,2867,671.0,1955,640,4.125,226500
-118.44,34.2,28,1732,435.0,1198,417,2.9219,241300
-118.44,34.21,20,5756,1477.0,4031,1369,3.2448,221200
-118.45,34.21,30,2331,733.0,2172,707,2.1888,195600
-118.45,34.2,19,3666,1150.0,2657,1090,2.9688,202100
-118.46,34.2,13,2926,816.0,1867,802,3.5255,202700
-118.46,34.21,7,2081,657.0,1456,535,3.5,186900
-118.47,34.21,34,2512,603.0,1805,584,2.9735,220000
-118.47,34.2,20,3939,1143.0,2475,1002,2.9025,229100
-118.48,34.21,25,2879,723.0,2077,649,3.3864,197400
-118.48,34.2,26,2027,559.0,1545,513,2.8974,189900
-118.48,34.22,22,3430,1214.0,3618,1092,2.1974,93800
-118.49,34.21,25,1131,449.0,746,420,1.3565,225000
-118.49,34.19,23,2087,571.0,1809,553,3.1667,202000
-118.49,34.2,35,1109,206.0,515,202,5.2118,215800
-118.5,34.2,34,1617,344.0,938,305,3.915,217700
-118.48,34.2,12,3831,1083.0,2258,967,2.4375,255400
-118.48,34.2,23,2850,864.0,2249,777,2.6957,191700
-118.48,34.19,20,5699,1594.0,3809,1381,2.8646,221100
-118.48,34.19,36,2058,423.0,1132,423,3.8833,210400
-118.47,34.2,25,4590,1477.0,2723,1195,2.7118,281700
-118.47,34.19,33,3879,943.0,2113,843,3.892,292900
-118.45,34.2,27,1572,450.0,1039,455,2.5562,190500
-118.45,34.2,18,2729,800.0,2099,742,2.5842,230800
-118.46,34.2,22,4855,1350.0,2519,1258,3.0893,205600
-118.45,34.19,37,1073,254.0,739,253,2.4667,192200
-118.46,34.19,20,5992,1820.0,4826,1632,2.7237,233500
-118.46,34.19,35,1491,295.0,779,309,6.1142,256300
-118.43,34.2,29,3051,694.0,1942,679,3.1118,238100
-118.44,34.2,36,2698,623.0,1544,554,2.7375,234900
-118.44,34.2,35,1717,478.0,1628,495,2.5197,225600
-118.44,34.2,17,2934,950.0,2517,889,2.936,232500
-118.43,34.19,27,3440,739.0,1827,712,4.125,245500
-118.44,34.19,37,1516,344.0,983,347,5.0,243600
-118.44,34.19,19,3487,959.0,2278,835,2.6709,215500
-118.44,34.19,29,1599,459.0,1143,438,2.4583,199100
-118.43,34.18,22,2052,568.0,1254,572,2.6364,271100
-118.44,34.18,36,2077,496.0,1206,528,2.2326,221000
-118.44,34.19,11,2891,951.0,2166,768,2.891,178100
-118.44,34.18,17,1546,592.0,2423,556,2.1977,154200
-118.45,34.19,11,2479,900.0,2466,855,2.2264,181300
-118.45,34.18,22,2516,826.0,3350,713,2.0192,158300
-118.46,34.18,27,2582,719.0,2038,718,3.0877,174200
